지번주소,UMAP1,UMAP2,HDBSCAN_cluster_without_noise
서울특별시 광진구 광장동  350-1,12.852091,1.7541912,75
서울특별시 광진구 광장동  350-2,13.60959,2.2155755,49
서울특별시 광진구 광장동  350-4,13.518819,2.1027036,49
서울특별시 광진구 광장동  350-8,13.601664,2.209525,49
서울특별시 광진구 광장동  353,12.504322,1.7402833,143
서울특별시 광진구 광장동  355-1,13.24224,2.208797,25
서울특별시 광진구 광장동  358-13,13.222806,2.2423012,25
서울특별시 광진구 광장동  358-14,13.228852,2.2364018,25
서울특별시 광진구 광장동  358-15,13.2373905,2.209901,25
서울특별시 광진구 광장동  358-17,13.222817,2.246535,25
서울특별시 광진구 광장동  358-18,13.221072,2.2475023,25
서울특별시 광진구 광장동  358-19,13.236017,2.18073,25
서울특별시 광진구 광장동  369,12.629943,1.8175217,98
서울특별시 광진구 광장동  370-5,13.246165,2.044,25
서울특별시 광진구 광장동  372-1,12.922408,1.7772497,75
서울특별시 광진구 광장동  372-3,12.903379,1.766273,75
서울특별시 광진구 광장동  376,13.21966,2.1160648,25
서울특별시 광진구 광장동  376-1,13.235356,2.1658626,25
서울특별시 광진구 광장동  376-17,13.239864,2.1543722,25
서울특별시 광진구 광장동  376-19,13.243937,2.2541127,25
서울특별시 광진구 광장동  376-2,13.246095,2.147159,25
서울특별시 광진구 광장동  376-20,13.232509,2.2511516,25
서울특별시 광진구 광장동  376-21,13.236732,2.2441251,25
서울특별시 광진구 광장동  376-9,13.2324915,2.2351775,25
서울특별시 광진구 광장동  378-4,13.219509,2.2316172,25
서울특별시 광진구 광장동  378-5,13.236278,2.2185228,25
서울특별시 광진구 광장동  378-6,13.229094,2.2442048,25
서울특별시 광진구 광장동  378-8,13.22966,2.237873,25
서울특별시 광진구 광장동  378-9,13.236299,2.243269,25
서울특별시 광진구 광장동  379,13.026968,1.7278477,70
서울특별시 광진구 광장동  381-21,13.004714,1.7083049,70
서울특별시 광진구 광장동  381-25,13.009182,1.719476,70
서울특별시 광진구 광장동  381-30,13.006811,1.6887215,70
서울특별시 광진구 광장동  381-32,13.030352,1.6723696,70
서울특별시 광진구 광장동  381-8,12.999313,1.6762342,70
서울특별시 광진구 광장동  387-1,12.879352,1.7670323,75
서울특별시 광진구 광장동  388-1,13.239143,2.2434878,25
서울특별시 광진구 광장동  388-12,13.208713,2.1125124,25
서울특별시 광진구 광장동  388-3,13.184298,2.0708778,25
서울특별시 광진구 광장동  388-4,13.235585,2.0972686,25
서울특별시 광진구 광장동  388-7,13.164247,2.0347874,25
서울특별시 광진구 광장동  388-8,13.213156,2.0937016,25
서울특별시 광진구 광장동  393,13.226266,2.2308538,25
서울특별시 광진구 광장동  393-10,13.225928,2.2453775,25
서울특별시 광진구 광장동  393-11,13.227076,2.245359,25
서울특별시 광진구 광장동  393-12,13.2307205,2.2307618,25
서울특별시 광진구 광장동  393-13,13.223023,2.2387707,25
서울특별시 광진구 광장동  393-14,13.219028,2.2558706,25
서울특별시 광진구 광장동  393-15,13.230866,2.220086,25
서울특별시 광진구 광장동  393-16,13.225799,2.237445,25
서울특별시 광진구 광장동  393-17,13.228387,2.2247698,25
서울특별시 광진구 광장동  393-2,13.229722,2.233451,25
서울특별시 광진구 광장동  393-20,13.23018,2.2322843,25
