지번주소,UMAP1,UMAP2,HDBSCAN_cluster_without_noise
서울특별시 광진구 광장동  258-12,-2.1402485,12.584102,0
서울특별시 광진구 광장동  258-13,-2.1332996,12.605241,0
서울특별시 광진구 광장동  258-14,-2.1364996,12.580084,0
서울특별시 광진구 광장동  258-15,-2.1357625,12.593211,0
서울특별시 광진구 광장동  258-16,-2.1224234,12.586002,0
서울특별시 광진구 광장동  258-18,-2.1062446,12.662696,0
서울특별시 광진구 광장동  258-19,-2.1129596,12.637715,0
서울특별시 광진구 광장동  258-20,-2.1149287,12.648362,0
서울특별시 광진구 광장동  258-22,-2.1009457,12.667105,0
서울특별시 광진구 광장동  258-25,-3.1626809,14.1646185,0
서울특별시 광진구 광장동  258-26,-3.163135,14.163774,0
서울특별시 광진구 광장동  258-27,-3.1687508,14.160703,0
서울특별시 광진구 광장동  258-28,-2.0700002,12.686433,0
서울특별시 광진구 광장동  258-3,-3.1597369,14.149461,0
서울특별시 광진구 광장동  258-30,-2.095888,12.677748,0
서울특별시 광진구 광장동  258-31,-2.0923584,12.692438,0
서울특별시 광진구 광장동  258-32,-2.107468,12.648775,0
서울특별시 광진구 광장동  258-33,-2.1022127,12.687588,0
서울특별시 광진구 광장동  258-34,-2.11046,12.64581,0
서울특별시 광진구 광장동  258-35,-2.1057723,12.653625,0
서울특별시 광진구 광장동  258-36,-3.1626232,14.1638365,0
서울특별시 광진구 광장동  258-37,-3.1623175,14.164346,0
서울특별시 광진구 광장동  258-38,-3.1525369,14.172268,0
서울특별시 광진구 광장동  258-39,-3.1628428,14.163773,0
서울특별시 광진구 광장동  258-4,-2.137168,12.594367,0
서울특별시 광진구 광장동  258-40,-3.1645248,14.161765,0
서울특별시 광진구 광장동  258-41,-3.1649876,14.162231,0
서울특별시 광진구 광장동  258-42,-3.1631415,14.162662,0
서울특별시 광진구 광장동  258-45,-3.1772375,14.152369,0
서울특별시 광진구 광장동  258-7,-2.1332698,12.599095,0
서울특별시 광진구 광장동  258-8,-2.120903,12.576699,0
서울특별시 광진구 광장동  259-3,-3.1582003,14.156309,0
서울특별시 광진구 광장동  259-6,-2.104647,12.647359,0
서울특별시 광진구 광장동  259-7,-2.1023357,12.655443,0
서울특별시 광진구 광장동  259-8,-2.086662,12.702216,0
서울특별시 광진구 광장동  259-9,-2.0974789,12.6697,0
서울특별시 광진구 광장동  264,-2.1095433,12.583447,0
서울특별시 광진구 광장동  264-11,-2.112872,12.492576,0
서울특별시 광진구 광장동  264-4,-2.1247602,12.545313,0
서울특별시 광진구 광장동  271-1,-2.1179218,12.518293,0
서울특별시 광진구 광장동  271-11,-2.1251116,12.531129,0
서울특별시 광진구 광장동  271-15,-2.124316,12.517327,0
서울특별시 광진구 광장동  271-17,-2.1043139,12.514833,0
서울특별시 광진구 광장동  272-1,-1.9200705,12.179943,0
서울특별시 광진구 광장동  272-10,-1.9264157,12.181505,0
서울특별시 광진구 광장동  272-11,-1.9311749,12.183633,0
서울특별시 광진구 광장동  272-15,-1.9299887,12.181063,0
서울특별시 광진구 광장동  272-16,-1.8629136,12.130988,0
서울특별시 광진구 광장동  272-18,-1.8810998,12.135013,0
서울특별시 광진구 광장동  272-19,-1.8739493,12.136941,0
서울특별시 광진구 광장동  272-21,-1.8661178,12.1327095,0
서울특별시 광진구 광장동  272-24,-1.9119942,12.171131,0
서울특별시 광진구 광장동  272-31,-1.9249814,12.183246,0
서울특별시 광진구 광장동  272-33,-1.9225957,12.183729,0
서울특별시 광진구 광장동  272-4,-1.8720167,12.131907,0
서울특별시 광진구 광장동  272-5,-1.9105865,12.167346,0
서울특별시 광진구 광장동  272-6,-1.8961024,12.1495,0
서울특별시 광진구 광장동  272-9,-1.9122795,12.173065,0
서울특별시 광진구 광장동  276,-2.0551596,12.279323,0
서울특별시 광진구 광장동  276-1,-0.4217267,13.02931,0
서울특별시 광진구 광장동  276-10,-0.37271583,13.059719,0
서울특별시 광진구 광장동  276-11,-0.41608697,13.0224,0
서울특별시 광진구 광장동  276-14,-2.007038,12.216741,0
서울특별시 광진구 광장동  276-16,-2.0248795,12.251867,0
서울특별시 광진구 광장동  276-19,-1.9330447,12.18599,0
서울특별시 광진구 광장동  276-2,-0.40227115,13.038892,0
서울특별시 광진구 광장동  276-23,-2.047555,12.270154,0
서울특별시 광진구 광장동  276-29,-0.4223402,13.02682,0
서울특별시 광진구 광장동  276-30,-0.4229097,13.027082,0
서울특별시 광진구 광장동  276-32,-1.9934089,12.235838,0
서울특별시 광진구 광장동  276-4,-0.43223092,13.037409,0
서울특별시 광진구 광장동  276-7,-0.4251376,13.02456,0
서울특별시 광진구 광장동  276-8,-0.42700502,13.023666,0
서울특별시 광진구 광장동  277-11,-1.90986,12.168905,0
서울특별시 광진구 광장동  277-12,-1.835695,12.1136675,0
서울특별시 광진구 광장동  280-1,-1.8830171,12.134578,0
서울특별시 광진구 광장동  281-4,-1.838417,12.108812,0
서울특별시 광진구 광장동  282-1,-1.8407202,12.106298,0
서울특별시 광진구 광장동  285-11,-2.0595367,12.27979,0
서울특별시 광진구 광장동  285-12,-2.0330179,12.23717,0
서울특별시 광진구 광장동  285-14,-1.8933899,12.161907,0
서울특별시 광진구 광장동  285-15,-1.8896934,12.148256,0
서울특별시 광진구 광장동  285-17,-1.893511,12.152755,0
서울특별시 광진구 광장동  285-19,-1.8710408,12.136582,0
서울특별시 광진구 광장동  285-29,-2.0516496,12.269526,0
서울특별시 광진구 광장동  285-3,-2.050199,12.277646,0
서울특별시 광진구 광장동  285-30,-2.0489824,12.269593,0
서울특별시 광진구 광장동  285-31,-1.8984334,12.157922,0
서울특별시 광진구 광장동  285-4,-2.0857112,12.300273,0
서울특별시 광진구 광장동  285-6,-2.0497854,12.273959,0
서울특별시 광진구 광장동  285-8,-1.908655,12.169972,0
서울특별시 광진구 광장동  287-1,-2.0858145,12.6158905,0
서울특별시 광진구 광장동  287-4,-2.0953534,12.628467,0
서울특별시 광진구 광장동  287-5,-3.1617382,14.161741,0
서울특별시 광진구 광장동  288,-3.160961,14.162133,0
서울특별시 광진구 광장동  288-1,-2.1022577,12.642075,0
서울특별시 광진구 광장동  288-16,-3.162519,14.162447,0
서울특별시 광진구 광장동  288-17,-3.1621046,14.162216,0
서울특별시 광진구 광장동  311,-0.2763071,12.492145,0
서울특별시 광진구 광장동  313-3,-0.33642116,12.515486,0
서울특별시 광진구 광장동  315,-1.8789315,12.142162,0
서울특별시 광진구 광장동  317-1,-1.8609581,12.134152,0
서울특별시 광진구 광장동  318-6,-0.27686924,12.539924,0
서울특별시 광진구 광장동  319-1,-0.34384227,12.537421,0
서울특별시 광진구 광장동  319-33,-0.32270578,12.507808,0
서울특별시 광진구 광장동  320-5,-1.9206201,12.179206,0
서울특별시 광진구 광장동  320-6,-1.8934182,12.152183,0
서울특별시 광진구 광장동  320-8,-1.8342676,12.108629,0
서울특별시 광진구 광장동  322-10,-2.016958,12.255971,0
서울특별시 광진구 광장동  322-14,-1.9006252,12.160752,0
서울특별시 광진구 광장동  322-3,-1.8235667,12.10301,0
서울특별시 광진구 광장동  322-4,-1.926018,12.185781,0
서울특별시 광진구 광장동  322-6,-1.8263618,12.097688,0
서울특별시 광진구 광장동  322-7,-1.928522,12.190285,0
서울특별시 광진구 광장동  322-8,-1.8661832,12.134349,0
서울특별시 광진구 광장동  323-2,-1.8625497,12.129661,0
서울특별시 광진구 광장동  323-3,-1.810045,12.088531,0
서울특별시 광진구 광장동  325-4,-1.7961469,12.088929,0
서울특별시 광진구 광장동  325-6,-1.83225,12.103362,0
서울특별시 광진구 광장동  326-11,-1.9281936,12.192283,0
서울특별시 광진구 광장동  326-13,-1.8061746,12.091484,0
서울특별시 광진구 광장동  326-15,-1.8282628,12.103193,0
서울특별시 광진구 광장동  326-16,-1.8286428,12.100882,0
서울특별시 광진구 광장동  326-6,-1.9053264,12.167244,0
서울특별시 광진구 광장동  326-7,-2.046452,12.274357,0
서울특별시 광진구 광장동  326-8,-2.0249133,12.247561,0
서울특별시 광진구 광장동  326-9,-1.9037212,12.164172,0
서울특별시 광진구 광장동  327-1,-1.8360393,12.11662,0
서울특별시 광진구 광장동  330-3,-1.8505585,12.115135,0
서울특별시 광진구 광장동  330-8,-1.8272076,12.104037,0
서울특별시 광진구 광장동  331-1,-1.8688427,12.13061,0
서울특별시 광진구 광장동  331-3,-1.8101434,12.094078,0
서울특별시 광진구 광장동  332-1,-2.0742595,12.290805,0
서울특별시 광진구 광장동  332-3,-2.0692432,12.282627,0
서울특별시 광진구 광장동  333,-1.8738611,12.132619,0
서울특별시 광진구 광장동  334-1,-2.0621972,12.280395,0
서울특별시 광진구 광장동  334-11,-2.0547922,12.274,0
서울특별시 광진구 광장동  334-12,-1.798188,12.078114,0
서울특별시 광진구 광장동  334-14,-2.047289,12.268949,0
서울특별시 광진구 광장동  334-15,-2.059907,12.278475,0
서울특별시 광진구 광장동  334-16,-1.880744,12.1341095,0
서울특별시 광진구 광장동  334-17,-1.8703662,12.131916,0
서울특별시 광진구 광장동  336-1,-1.8003675,12.091156,0
서울특별시 광진구 광장동  337-1,-1.8938779,12.154979,0
서울특별시 광진구 광장동  337-4,-1.7334917,11.99281,0
서울특별시 광진구 광장동  339-17,-1.7338078,11.9945135,0
서울특별시 광진구 광장동  339-3,-1.7441766,12.006532,0
서울특별시 광진구 광장동  339-9,-1.7446856,12.005473,0
서울특별시 광진구 광장동  340-1,-1.7135689,11.978671,0
서울특별시 광진구 광장동  340-10,-1.7077074,11.996227,0
서울특별시 광진구 광장동  340-11,-1.7094195,11.996835,0
서울특별시 광진구 광장동  340-13,-1.705095,11.994637,0
서울특별시 광진구 광장동  340-14,-1.703132,11.994552,0
서울특별시 광진구 광장동  340-19,-1.7053427,11.996304,0
서울특별시 광진구 광장동  340-2,-1.7109884,11.996648,0
서울특별시 광진구 광장동  340-6,-1.7061834,11.996029,0
서울특별시 광진구 광장동  350-1,-0.30175,12.938657,0
서울특별시 광진구 광장동  350-2,-0.42583302,13.037657,0
서울특별시 광진구 광장동  350-3,-0.42523816,13.001842,0
서울특별시 광진구 광장동  350-4,-0.4166201,13.05642,0
서울특별시 광진구 광장동  350-8,-0.42771024,13.030179,0
서울특별시 광진구 광장동  353,-0.2476688,12.516685,0
서울특별시 광진구 광장동  355-1,-0.64285076,12.86897,0
서울특별시 광진구 광장동  358-13,-0.63856685,12.86395,0
서울특별시 광진구 광장동  358-14,-0.64237106,12.86103,0
서울특별시 광진구 광장동  358-15,-0.6313974,12.855329,0
서울특별시 광진구 광장동  358-17,-0.64315593,12.861263,0
서울특별시 광진구 광장동  358-18,-0.62808454,12.851268,0
서울특별시 광진구 광장동  369,-0.26268685,12.529973,0
서울특별시 광진구 광장동  376,-0.50244534,12.829184,0
서울특별시 광진구 광장동  376-1,-0.5505823,12.81762,0
서울특별시 광진구 광장동  376-17,-0.575679,12.841925,0
서울특별시 광진구 광장동  376-19,-0.6306676,12.859105,0
서울특별시 광진구 광장동  376-2,-0.5529594,12.824799,0
서울특별시 광진구 광장동  376-20,-0.64375997,12.866474,0
서울특별시 광진구 광장동  376-21,-0.64704967,12.866458,0
서울특별시 광진구 광장동  376-9,-0.6322268,12.85587,0
서울특별시 광진구 광장동  378-4,-0.6456155,12.865206,0
서울특별시 광진구 광장동  378-5,-0.6107327,12.845606,0
서울특별시 광진구 광장동  378-6,-0.64471847,12.867176,0
서울특별시 광진구 광장동  378-8,-0.65083766,12.863941,0
서울특별시 광진구 광장동  378-9,-0.65488267,12.86733,0
서울특별시 광진구 광장동  381-21,0.073675945,12.679803,0
서울특별시 광진구 광장동  381-25,0.16492604,12.658786,0
서울특별시 광진구 광장동  381-30,0.062340304,12.718735,0
서울특별시 광진구 광장동  381-32,-0.0039554806,12.764942,0
서울특별시 광진구 광장동  381-8,0.041187953,12.733738,0
서울특별시 광진구 광장동  387-1,-0.2701677,12.606456,0
서울특별시 광진구 광장동  388-1,-0.5811843,12.847009,0
서울특별시 광진구 광장동  388-12,-0.4885642,12.817805,0
서울특별시 광진구 광장동  388-3,-0.49043682,12.821884,0
서울특별시 광진구 광장동  388-4,-0.48501843,12.8170395,0
서울특별시 광진구 광장동  388-7,-0.5140484,12.823053,0
서울특별시 광진구 광장동  388-8,-0.47785354,12.820841,0
서울특별시 광진구 광장동  393,-0.62735945,12.854652,0
서울특별시 광진구 광장동  393-10,-0.6084512,12.825609,0
서울특별시 광진구 광장동  393-11,-0.6456018,12.864625,0
서울특별시 광진구 광장동  393-12,-0.60756916,12.883191,0
서울특별시 광진구 광장동  393-13,-0.64658976,12.865168,0
서울특별시 광진구 광장동  393-14,-0.64278525,12.862493,0
서울특별시 광진구 광장동  393-15,-0.5893507,12.835623,0
서울특별시 광진구 광장동  393-16,-0.64650315,12.859967,0
서울특별시 광진구 광장동  393-17,-0.63962555,12.867226,0
서울특별시 광진구 광장동  393-2,-0.63908815,12.860212,0
서울특별시 광진구 광장동  393-20,-0.63539433,12.8587,0
서울특별시 광진구 광장동  393-21,-0.6415649,12.860708,0
서울특별시 광진구 광장동  393-23,-0.6409224,12.8609915,0
서울특별시 광진구 광장동  393-24,-0.6423574,12.857985,0
서울특별시 광진구 광장동  393-25,-0.64001834,12.85939,0
서울특별시 광진구 광장동  393-26,-0.63997066,12.859265,0
서울특별시 광진구 광장동  393-3,-0.6138014,12.852316,0
서울특별시 광진구 광장동  393-4,-0.63622975,12.858412,0
서울특별시 광진구 광장동  393-6,-0.6264927,12.854278,0
서울특별시 광진구 광장동  393-9,-0.63639253,12.858049,0
서울특별시 광진구 광장동  394-1,-0.4941549,12.794316,0
서울특별시 광진구 광장동  394-11,-2.1315331,12.557934,0
서울특별시 광진구 광장동  394-12,-2.130525,12.5577755,0
서울특별시 광진구 광장동  394-13,-2.1359289,12.555429,0
서울특별시 광진구 광장동  394-14,-2.1325133,12.549974,0
서울특별시 광진구 광장동  394-15,-2.1379125,12.542546,0
서울특별시 광진구 광장동  394-16,-2.1451137,12.535265,0
서울특별시 광진구 광장동  394-18,-2.1183205,12.560742,0
서울특별시 광진구 광장동  394-19,-2.118263,12.544361,0
서울특별시 광진구 광장동  394-21,-2.1225615,12.557159,0
서울특별시 광진구 광장동  394-23,-2.1009848,12.543892,0
서울특별시 광진구 광장동  394-24,-2.121551,12.552892,0
서울특별시 광진구 광장동  394-3,-1.9666601,12.879713,0
서울특별시 광진구 광장동  394-5,-1.9367632,6.467583,6
서울특별시 광진구 광장동  394-9,-2.1120203,12.552937,0
서울특별시 광진구 광장동  396-11,-1.7288737,13.079917,0
서울특별시 광진구 광장동  396-13,-1.8140137,13.006856,0
서울특별시 광진구 광장동  396-17,-1.7289187,13.07653,0
서울특별시 광진구 광장동  396-18,-1.7343826,13.075841,0
서울특별시 광진구 광장동  396-4,-1.8222921,13.009085,0
서울특별시 광진구 광장동  396-6,-1.8229843,13.003875,0
서울특별시 광진구 광장동  396-7,-1.7518848,13.044591,0
서울특별시 광진구 광장동  396-8,-1.7047683,13.094626,0
서울특별시 광진구 광장동  396-9,-1.7110097,13.109296,0
서울특별시 광진구 광장동  401-16,-0.25988403,12.533769,0
서울특별시 광진구 광장동  401-24,-0.25921297,12.471643,0
서울특별시 광진구 광장동  413-11,0.12305858,12.691608,0
서울특별시 광진구 광장동  413-12,0.114690505,12.702473,0
서울특별시 광진구 광장동  413-13,0.12268577,12.7114,0
서울특별시 광진구 광장동  413-14,0.12285174,12.721593,0
서울특별시 광진구 광장동  413-15,0.12412574,12.700207,0
서울특별시 광진구 광장동  413-16,0.1010666,12.710003,0
서울특별시 광진구 광장동  413-18,0.1063146,12.715975,0
서울특별시 광진구 광장동  413-20,0.08463645,12.683939,0
서울특별시 광진구 광장동  413-29,0.14912236,12.666834,0
서울특별시 광진구 광장동  413-9,0.102175534,12.669708,0
서울특별시 광진구 광장동  425-2,0.1244792,12.700532,0
서울특별시 광진구 광장동  453-1,-1.9093266,6.7083893,6
서울특별시 광진구 광장동  453-8,0.021017063,12.797948,0
서울특별시 광진구 광장동  457-1,0.019626573,12.775545,0
서울특별시 광진구 광장동  457-17,-0.00069197017,12.795998,0
서울특별시 광진구 광장동  457-24,0.0012953463,12.7797785,0
서울특별시 광진구 광장동  457-25,0.014180149,12.78635,0
서울특별시 광진구 광장동  457-3,-0.015053939,12.743038,0
서울특별시 광진구 광장동  458-1,-0.018693313,12.785055,0
서울특별시 광진구 광장동  463-3,3.2435937,1.2120636,5
서울특별시 광진구 광장동  470-10,-3.0802166,6.5348363,6
서울특별시 광진구 광장동  471-6,-3.0863912,6.546007,6
서울특별시 광진구 광장동  484,-1.9087971,6.719851,6
서울특별시 광진구 광장동  5-117,-0.26672074,12.540441,0
서울특별시 광진구 광장동  512-5,-3.1011739,6.5775986,6
서울특별시 광진구 광장동  515-3,-3.9469807,6.937561,6
서울특별시 광진구 광장동  517-5,-3.1172624,6.560798,6
서울특별시 광진구 광장동  520,-0.24080947,12.502726,0
서울특별시 광진구 광장동  530-24,-3.1686933,6.5548096,6
서울특별시 광진구 광장동  530-25,-3.3998334,6.809189,6
서울특별시 광진구 광장동  530-39,-3.3757226,6.79342,6
서울특별시 광진구 광장동  530-43,-3.3919451,6.754123,6
서울특별시 광진구 광장동  551,-1.9561454,6.395719,6
서울특별시 광진구 광장동  554-15,-0.15545039,12.469324,0
서울특별시 광진구 광장동  554-7,-1.9205731,6.6958723,6
서울특별시 광진구 광장동  561,-1.9324335,6.6893873,6
서울특별시 광진구 광장동  565,-1.9334763,6.6808643,6
서울특별시 광진구 광장동  566,-1.9227167,6.6900992,6
서울특별시 광진구 광장동  567,-1.938033,6.6650944,6
서울특별시 광진구 광장동  569,-1.9287744,6.671597,6
서울특별시 광진구 광장동  570,-1.9318839,6.67683,6
서울특별시 광진구 광장동  571-1,-3.0847924,6.5497694,6
서울특별시 광진구 광장동  574-2,-0.2282404,12.5691185,0
서울특별시 광진구 광장동  576,-1.9292283,6.6846113,6
서울특별시 광진구 광장동  577,-1.9102808,6.7137146,6
서울특별시 광진구 광장동  578,-1.9589587,6.652117,6
서울특별시 광진구 광장동  579,-1.9315306,6.660492,6
서울특별시 광진구 광장동  582,-1.9269338,6.7000837,6
서울특별시 광진구 광장동  582-3,-0.24567266,12.523059,0
서울특별시 광진구 구의동  130-1,-0.21084362,12.481447,0
서울특별시 광진구 구의동  143-7,9.574464,2.9441159,3
서울특별시 광진구 구의동  143-8,9.643814,2.9274392,3
서울특별시 광진구 구의동  143-9,9.626846,2.9632733,3
서울특별시 광진구 구의동  16-10,-0.19799243,13.134216,0
서울특별시 광진구 구의동  16-13,-0.19018005,13.157741,0
서울특별시 광진구 구의동  16-29,-0.17024039,13.132652,0
서울특별시 광진구 구의동  16-30,-0.19049276,13.159065,0
서울특별시 광진구 구의동  16-31,-0.18969768,13.161866,0
서울특별시 광진구 구의동  16-33,-0.18994924,13.139702,0
서울특별시 광진구 구의동  16-4,9.27666,3.0137212,3
서울특별시 광진구 구의동  16-7,9.198399,2.9857273,3
서울특별시 광진구 구의동  164-2,-0.24377576,12.495074,0
서울특별시 광진구 구의동  164-5,-0.20305176,12.472265,0
서울특별시 광진구 구의동  17-2,-0.19454181,13.144534,0
서울특별시 광진구 구의동  19-1,9.9836855,2.9434361,3
서울특별시 광진구 구의동  199-18,-1.9516262,6.620614,6
서울특별시 광진구 구의동  20-6,9.848621,2.9811869,3
서울특별시 광진구 구의동  202-1,-3.9957693,6.985305,6
서울특별시 광진구 구의동  202-10,-3.2880077,7.1445656,6
서울특별시 광진구 구의동  202-14,-3.279587,7.1227365,6
서울특별시 광진구 구의동  202-15,-3.2769916,7.125715,6
서울특별시 광진구 구의동  202-21,-3.28382,7.1200724,6
서울특별시 광진구 구의동  202-22,-3.2867565,7.1179047,6
서울특별시 광진구 구의동  202-25,-3.2792633,7.1216664,6
서울특별시 광진구 구의동  202-26,-3.281683,7.1248837,6
서울특별시 광진구 구의동  202-27,-3.079923,6.5508237,6
서울특별시 광진구 구의동  202-28,-3.320975,7.1498456,6
서울특별시 광진구 구의동  202-3,-3.0886376,6.566712,6
서울특별시 광진구 구의동  202-30,-3.2789755,7.1178093,6
서울특별시 광진구 구의동  202-4,-3.0953088,6.5673475,6
서울특별시 광진구 구의동  202-5,-3.0864737,6.555867,6
서울특별시 광진구 구의동  202-6,-3.090473,6.5602226,6
서울특별시 광진구 구의동  202-8,-3.0958471,6.569755,6
서울특별시 광진구 구의동  202-9,-3.3060522,7.13694,6
서울특별시 광진구 구의동  203-12,-3.2927542,7.13881,6
