지번주소,UMAP1,UMAP2,HDBSCAN_cluster_without_noise
서울특별시 광진구 광장동  258-16,7.1031694,7.7975793,3
서울특별시 광진구 광장동  258-18,7.5155444,7.7535043,3
서울특별시 광진구 광장동  258-19,7.5220213,7.764826,3
서울특별시 광진구 광장동  258-20,7.542364,7.741835,3
서울특별시 광진구 광장동  258-25,2.5313184,5.7658033,1
서울특별시 광진구 광장동  258-26,2.5080032,5.7819247,1
서울특별시 광진구 광장동  258-27,2.502366,5.7775416,1
서울특별시 광진구 광장동  258-3,2.4924185,5.765248,1
서울특별시 광진구 광장동  258-33,8.080432,4.827651,5
서울특별시 광진구 광장동  258-34,7.028265,7.840316,3
서울특별시 광진구 광장동  258-36,2.5187225,5.7642956,1
서울특별시 광진구 광장동  258-37,2.5149174,5.7621346,1
서울특별시 광진구 광장동  258-38,2.5191731,5.7694774,1
서울특별시 광진구 광장동  258-39,2.5064142,5.772181,1
서울특별시 광진구 광장동  258-4,3.6668377,8.343288,3
서울특별시 광진구 광장동  258-40,2.5100503,5.7738132,1
서울특별시 광진구 광장동  258-41,2.4752312,5.800128,1
서울특별시 광진구 광장동  258-42,2.542723,5.736678,1
서울특별시 광진구 광장동  258-45,2.5182307,5.753997,1
서울특별시 광진구 광장동  259-1,7.568061,4.180837,5
서울특별시 광진구 광장동  259-3,2.5025687,5.7705593,1
서울특별시 광진구 광장동  259-6,8.100751,4.859884,5
서울특별시 광진구 광장동  259-7,8.083616,4.850977,5
서울특별시 광진구 광장동  259-8,8.022688,4.7249217,5
서울특별시 광진구 광장동  259-9,8.048175,4.784724,5
서울특별시 광진구 광장동  262,5.9427605,4.946163,5
서울특별시 광진구 광장동  264,7.1698594,7.708157,3
서울특별시 광진구 광장동  264-1,6.021805,4.9246583,5
서울특별시 광진구 광장동  264-11,7.4756827,8.220223,3
서울특별시 광진구 광장동  264-5,7.4088907,8.109113,3
서울특별시 광진구 광장동  266,6.0103154,4.9181447,5
서울특별시 광진구 광장동  271-1,7.7626657,7.565187,3
서울특별시 광진구 광장동  271-7,7.258996,7.7135324,3
서울특별시 광진구 광장동  272-1,7.3866296,7.8628283,3
서울특별시 광진구 광장동  272-10,7.574437,7.9130616,3
서울특별시 광진구 광장동  272-11,7.5876203,7.9271603,3
서울특별시 광진구 광장동  272-15,7.575984,7.8833947,3
서울특별시 광진구 광장동  272-16,7.1882825,7.789503,3
서울특별시 광진구 광장동  272-2,6.5335846,5.2252045,5
서울특별시 광진구 광장동  272-21,7.284096,7.786999,3
서울특별시 광진구 광장동  272-31,7.3126945,7.8598475,3
서울특별시 광진구 광장동  272-33,7.3868585,7.8546677,3
서울특별시 광진구 광장동  272-4,7.5593085,7.7886305,3
서울특별시 광진구 광장동  272-5,7.5222692,7.881253,3
