지번주소,UMAP1,UMAP2,HDBSCAN_cluster_without_noise
서울특별시 광진구 광장동  257-4,9.615768,1.0512161,383
서울특별시 광진구 광장동  257-5,9.6114235,1.0331422,383
서울특별시 광진구 광장동  257-8,9.609706,1.0454168,383
서울특별시 광진구 광장동  257-9,9.549415,1.0882132,383
서울특별시 광진구 광장동  258-10,1.3292676,0.514174,61
서울특별시 광진구 광장동  258-11,1.3374342,0.5048983,61
서울특별시 광진구 광장동  258-12,1.3331168,0.51242256,61
서울특별시 광진구 광장동  258-13,1.3305379,0.5158315,61
서울특별시 광진구 광장동  258-14,1.3362894,0.5011204,61
서울특별시 광진구 광장동  258-15,1.3246181,0.5248661,61
서울특별시 광진구 광장동  258-16,1.3472531,0.52262676,61
서울특별시 광진구 광장동  258-18,1.3261387,0.55710715,61
서울특별시 광진구 광장동  258-19,1.3604552,0.5099717,61
서울특별시 광진구 광장동  258-20,1.2552773,0.5163304,61
서울특별시 광진구 광장동  258-22,1.3881934,0.55808777,61
서울특별시 광진구 광장동  258-25,9.559452,1.0759994,383
서울특별시 광진구 광장동  258-26,9.573757,1.0618811,383
서울특별시 광진구 광장동  258-27,9.585711,1.0546602,383
서울특별시 광진구 광장동  258-28,1.3770481,0.5642879,61
서울특별시 광진구 광장동  258-3,9.632771,1.0404379,383
서울특별시 광진구 광장동  258-30,1.4000753,0.5854847,61
서울특별시 광진구 광장동  258-31,1.3875103,0.58222204,61
서울특별시 광진구 광장동  258-32,1.3852985,0.5663833,61
서울특별시 광진구 광장동  258-33,1.37756,0.55050534,61
서울특별시 광진구 광장동  258-34,1.3760946,0.54170126,61
서울특별시 광진구 광장동  258-35,1.4101624,0.52978915,61
서울특별시 광진구 광장동  258-36,9.5326,1.101319,383
서울특별시 광진구 광장동  258-37,9.552504,1.085868,383
서울특별시 광진구 광장동  258-38,9.564418,1.0759495,383
서울특별시 광진구 광장동  258-39,9.538829,1.1070029,383
서울특별시 광진구 광장동  258-40,9.564224,1.0737379,383
서울특별시 광진구 광장동  258-41,9.590062,1.0546867,383
서울특별시 광진구 광장동  258-42,9.564052,1.0708637,383
서울특별시 광진구 광장동  258-45,9.573989,1.0721575,383
서울특별시 광진구 광장동  258-7,1.2872427,0.55651003,61
서울특별시 광진구 광장동  258-8,1.3460556,0.53208673,61
서울특별시 광진구 광장동  259-3,9.572861,1.0737275,383
서울특별시 광진구 광장동  259-6,1.388915,0.5752327,61
서울특별시 광진구 광장동  259-7,1.4175436,0.60919535,61
서울특별시 광진구 광장동  259-8,1.4105248,0.5953049,61
서울특별시 광진구 광장동  259-9,1.3965131,0.5816856,61
서울특별시 광진구 광장동  264,1.3805406,0.513011,61
서울특별시 광진구 광장동  264-1,5.122569,1.154064,901
서울특별시 광진구 광장동  264-11,1.436206,0.23043974,60
서울특별시 광진구 광장동  264-4,1.4234632,0.28323445,60
서울특별시 광진구 광장동  264-5,1.4314203,0.24588665,60
서울특별시 광진구 광장동  266,5.0741396,1.1965963,901
서울특별시 광진구 광장동  270-1,1.3668883,0.49537057,61
서울특별시 광진구 광장동  270-3,1.457662,0.23517835,60
서울특별시 광진구 광장동  271-1,1.3291229,0.5245666,61
서울특별시 광진구 광장동  271-11,1.4529632,0.20100436,60
서울특별시 광진구 광장동  271-15,1.4555951,0.2026166,60
서울특별시 광진구 광장동  271-17,1.276268,0.54402226,61
서울특별시 광진구 광장동  271-7,1.4042866,0.40978992,60
서울특별시 광진구 광장동  272-1,2.4995294,-0.8515617,194
서울특별시 광진구 광장동  272-10,2.4216244,-0.9301744,194
서울특별시 광진구 광장동  272-11,2.425017,-0.93888956,194
서울특별시 광진구 광장동  272-14,2.4562123,-0.92909616,194
서울특별시 광진구 광장동  272-15,2.4664004,-0.8921914,194
서울특별시 광진구 광장동  272-18,2.5280712,-0.8394708,194
서울특별시 광진구 광장동  272-19,2.5862834,-0.7732027,229
서울특별시 광진구 광장동  272-24,2.5054092,-0.8435673,194
서울특별시 광진구 광장동  272-33,2.5139618,-0.8473453,194
서울특별시 광진구 광장동  272-4,2.5406616,-0.8070769,194
서울특별시 광진구 광장동  272-5,2.4809365,-0.8643608,194
서울특별시 광진구 광장동  272-9,2.4706357,-0.88658124,194
서울특별시 광진구 광장동  275-12,2.4477258,-0.92089945,194
서울특별시 광진구 광장동  276,2.3963232,-1.1496582,156
서울특별시 광진구 광장동  276-10,0.4533929,1.5675311,111
서울특별시 광진구 광장동  276-11,0.44948098,1.6027223,111
서울특별시 광진구 광장동  276-14,2.3852787,-1.1584077,156
서울특별시 광진구 광장동  276-16,2.4188597,-1.00958,194
서울특별시 광진구 광장동  276-17,2.460863,-0.9676514,194
서울특별시 광진구 광장동  276-18,2.4240272,-0.9440422,194
서울특별시 광진구 광장동  276-19,2.4474556,-0.9357379,194
서울특별시 광진구 광장동  276-2,0.4504141,1.5942329,111
서울특별시 광진구 광장동  276-23,2.400712,-1.1829257,156
서울특별시 광진구 광장동  276-29,0.4639018,1.5864328,111
서울특별시 광진구 광장동  276-30,0.421469,1.5909752,111
서울특별시 광진구 광장동  276-32,2.4974363,-1.0617263,170
서울특별시 광진구 광장동  276-4,0.42604396,1.5887328,111
서울특별시 광진구 광장동  276-7,0.39805877,1.590192,111
서울특별시 광진구 광장동  276-8,0.42924482,1.5928414,111
서울특별시 광진구 광장동  277-11,2.5153105,-0.8626385,194
서울특별시 광진구 광장동  277-12,2.6865437,-0.72651774,230
서울특별시 광진구 광장동  280-1,2.517102,-0.8194552,194
서울특별시 광진구 광장동  281-4,2.7180476,-0.7144272,230
서울특별시 광진구 광장동  282-1,2.6818135,-0.73646444,230
서울특별시 광진구 광장동  285-1,2.489459,-0.9131129,194
서울특별시 광진구 광장동  285-11,2.3547254,-1.1855621,156
서울특별시 광진구 광장동  285-12,2.3668094,-1.1931216,156
서울특별시 광진구 광장동  285-14,2.4986234,-0.8210338,194
서울특별시 광진구 광장동  285-15,2.4824553,-0.8131208,194
서울특별시 광진구 광장동  285-16,2.4832113,-0.8383028,194
서울특별시 광진구 광장동  285-17,2.4837134,-0.84593093,194
서울특별시 광진구 광장동  285-29,2.3730388,-1.191996,156
서울특별시 광진구 광장동  285-3,2.3544393,-1.2215513,156
서울특별시 광진구 광장동  285-30,2.3359466,-1.1899712,156
서울특별시 광진구 광장동  285-31,2.5381155,-0.8299626,194
서울특별시 광진구 광장동  285-4,2.3947701,-1.193808,156
서울특별시 광진구 광장동  285-6,2.3603983,-1.1707655,156
서울특별시 광진구 광장동  285-7,2.5117095,-0.8083966,194
서울특별시 광진구 광장동  285-8,2.53656,-0.86468035,194
서울특별시 광진구 광장동  287-1,1.3658712,0.5744608,61
서울특별시 광진구 광장동  287-4,1.3852819,0.5699312,61
서울특별시 광진구 광장동  287-5,9.571977,1.0568871,383
서울특별시 광진구 광장동  288,9.5694065,1.0664914,383
서울특별시 광진구 광장동  288-1,1.3856386,0.5696329,61
서울특별시 광진구 광장동  288-16,9.559177,1.0776584,383
서울특별시 광진구 광장동  288-17,9.5829525,1.0539942,383
서울특별시 광진구 광장동  307-3,4.1018877,1.7721245,875
서울특별시 광진구 광장동  311,4.2719674,1.6886612,888
서울특별시 광진구 광장동  313-3,4.4993954,1.5075309,887
서울특별시 광진구 광장동  315-2,2.721993,-0.7249942,230
서울특별시 광진구 광장동  315-3,2.7364943,-0.6991273,230
서울특별시 광진구 광장동  317-1,2.6985555,-0.72975713,230
서울특별시 광진구 광장동  318-6,4.273158,1.6593267,888
서울특별시 광진구 광장동  319-33,4.302526,1.686407,888
서울특별시 광진구 광장동  320-6,2.457388,-0.87334245,194
서울특별시 광진구 광장동  320-8,2.7458515,-0.7000344,230
서울특별시 광진구 광장동  322-10,2.3911707,-1.1676774,156
서울특별시 광진구 광장동  322-3,2.7539158,-0.68857473,230
서울특별시 광진구 광장동  322-4,2.4593177,-0.91651976,194
서울특별시 광진구 광장동  322-6,2.6437066,-0.7389438,230
서울특별시 광진구 광장동  322-7,2.48514,-0.8752479,194
서울특별시 광진구 광장동  322-8,2.6104796,-0.7826297,229
서울특별시 광진구 광장동  323-2,2.594495,-0.78367376,229
서울특별시 광진구 광장동  323-3,2.6933036,-0.71792465,230
서울특별시 광진구 광장동  323-7,2.884832,-0.6351931,207
서울특별시 광진구 광장동  325-1,3.3955302,-0.8293936,64
서울특별시 광진구 광장동  325-4,2.8745596,-0.65207094,207
서울특별시 광진구 광장동  325-6,2.714385,-0.7193265,230
서울특별시 광진구 광장동  326-11,2.4884522,-0.8738523,194
서울특별시 광진구 광장동  326-13,2.8760817,-0.6305148,207
서울특별시 광진구 광장동  326-15,2.7202024,-0.7151251,230
서울특별시 광진구 광장동  326-16,2.6626635,-0.74868023,230
서울특별시 광진구 광장동  326-6,2.4723356,-0.8870438,194
서울특별시 광진구 광장동  326-7,2.3907313,-1.1481732,156
서울특별시 광진구 광장동  326-8,2.3904366,-1.1115417,156
서울특별시 광진구 광장동  326-9,2.487316,-0.8744514,194
서울특별시 광진구 광장동  327-1,2.7220924,-0.7184186,230
서울특별시 광진구 광장동  329-1,2.8084834,-0.66507876,207
서울특별시 광진구 광장동  330-3,2.675043,-0.7362147,230
서울특별시 광진구 광장동  330-8,2.7812002,-0.67093027,207
서울특별시 광진구 광장동  330-9,2.6944427,-0.75292635,230
서울특별시 광진구 광장동  331-1,2.5018473,-0.82174987,194
서울특별시 광진구 광장동  331-3,2.7306855,-0.702979,230
서울특별시 광진구 광장동  332-1,2.405779,-1.150627,156
서울특별시 광진구 광장동  332-3,2.3983438,-1.1816452,156
서울특별시 광진구 광장동  332-5,2.8442428,-0.65823406,207
서울특별시 광진구 광장동  332-9,5.0568905,1.1471215,901
서울특별시 광진구 광장동  333,2.5143328,-0.8170303,194
서울특별시 광진구 광장동  334-1,2.3997085,-1.1781793,156
서울특별시 광진구 광장동  334-11,2.3953347,-1.1811607,156
서울특별시 광진구 광장동  334-12,2.7066932,-0.73793554,230
서울특별시 광진구 광장동  334-14,2.4071736,-1.2095109,156
서울특별시 광진구 광장동  334-15,2.398047,-1.1668373,156
서울특별시 광진구 광장동  334-16,2.5088053,-0.82895726,194
서울특별시 광진구 광장동  334-17,2.5091166,-0.8229765,194
서울특별시 광진구 광장동  336-1,2.8501172,-0.6502182,207
서울특별시 광진구 광장동  336-7,2.6181843,-0.782734,229
서울특별시 광진구 광장동  337-4,3.3906689,-0.816985,64
서울특별시 광진구 광장동  339-1,3.3864248,-0.79562265,64
서울특별시 광진구 광장동  339-17,2.8902733,-0.98766774,106
서울특별시 광진구 광장동  339-3,2.8616817,-0.9883346,106
서울특별시 광진구 광장동  339-7,3.36388,-0.809672,64
서울특별시 광진구 광장동  339-8,2.7959914,-1.0275443,106
서울특별시 광진구 광장동  339-9,5.138392,-1.6353046,664
서울특별시 광진구 광장동  340-1,2.868345,-1.002426,106
서울특별시 광진구 광장동  340-10,2.6508515,-1.0647213,123
서울특별시 광진구 광장동  340-11,2.637205,-1.0501026,123
서울특별시 광진구 광장동  340-13,2.631299,-1.063976,123
서울특별시 광진구 광장동  340-14,2.62209,-1.1330839,123
서울특별시 광진구 광장동  340-19,2.6309004,-1.0610783,123
서울특별시 광진구 광장동  340-2,2.6821759,-1.0391752,123
서울특별시 광진구 광장동  340-6,2.6298032,-1.0564177,123
서울특별시 광진구 광장동  341-1,2.8306115,-0.75329536,175
서울특별시 광진구 광장동  341-12,2.8639867,-0.7062565,175
서울특별시 광진구 광장동  341-35,3.3571954,-0.8091605,64
서울특별시 광진구 광장동  350-2,0.47947523,1.6301212,111
서울특별시 광진구 광장동  350-3,0.51689637,1.6059302,111
서울특별시 광진구 광장동  350-8,0.47784105,1.596958,111
서울특별시 광진구 광장동  355-1,0.27081463,1.5372745,92
서울특별시 광진구 광장동  356,4.5407004,1.4425855,887
서울특별시 광진구 광장동  358-13,0.25961256,1.55544,92
서울특별시 광진구 광장동  358-14,0.2538231,1.5547217,92
서울특별시 광진구 광장동  358-15,0.2520557,1.5632265,92
서울특별시 광진구 광장동  358-17,0.25445965,1.5528376,92
서울특별시 광진구 광장동  358-18,0.25935072,1.5560238,92
서울특별시 광진구 광장동  358-19,0.37123755,1.5271932,92
서울특별시 광진구 광장동  369,4.402631,1.5384161,887
서울특별시 광진구 광장동  370-5,0.4211257,1.5876513,111
서울특별시 광진구 광장동  372-1,4.5384903,1.4689641,887
서울특별시 광진구 광장동  372-3,4.356187,1.6094903,887
서울특별시 광진구 광장동  376,0.55044156,1.5481097,110
서울특별시 광진구 광장동  376-1,0.42356202,1.5514059,111
서울특별시 광진구 광장동  376-19,0.4110738,1.5973166,111
서울특별시 광진구 광장동  376-2,0.4009862,1.5633597,111
서울특별시 광진구 광장동  376-20,0.28865033,1.563641,92
서울특별시 광진구 광장동  376-21,0.26652148,1.5541773,92
서울특별시 광진구 광장동  376-9,0.25681594,1.5504266,92
서울특별시 광진구 광장동  378-4,0.27136326,1.5719333,92
서울특별시 광진구 광장동  378-5,0.29609272,1.5452229,92
서울특별시 광진구 광장동  378-6,0.26903644,1.5594021,92
서울특별시 광진구 광장동  378-8,0.25930303,1.5550827,92
서울특별시 광진구 광장동  378-9,0.26906922,1.5598937,92
서울특별시 광진구 광장동  379,2.888962,2.4348028,624
서울특별시 광진구 광장동  381-21,2.8922014,2.4675705,624
서울특별시 광진구 광장동  381-25,2.90747,2.4446099,624
서울특별시 광진구 광장동  381-30,2.9090059,2.4934995,624
서울특별시 광진구 광장동  381-32,2.874947,2.4578443,624
서울특별시 광진구 광장동  381-8,2.873503,2.473495,624
서울특별시 광진구 광장동  383,4.323789,1.6784745,888
서울특별시 광진구 광장동  387-1,3.614189,1.5995308,625
서울특별시 광진구 광장동  388-1,0.46092856,1.606922,111
서울특별시 광진구 광장동  388-12,0.52120304,1.5653579,111
서울특별시 광진구 광장동  388-3,0.5698135,1.5416775,110
서울특별시 광진구 광장동  388-7,0.5572723,1.5559675,110
서울특별시 광진구 광장동  388-8,0.5538405,1.5587143,110
서울특별시 광진구 광장동  389-1,5.1187797,1.1997163,901
서울특별시 광진구 광장동  393,0.28392494,1.559379,92
서울특별시 광진구 광장동  393-10,0.26883084,1.5598173,92
서울특별시 광진구 광장동  393-11,0.26700217,1.5582942,92
서울특별시 광진구 광장동  393-12,0.27443594,1.5530528,92
서울특별시 광진구 광장동  393-13,0.26143247,1.5561774,92
서울특별시 광진구 광장동  393-14,0.30833057,1.5995519,92
서울특별시 광진구 광장동  393-15,0.33169276,1.5535244,92
서울특별시 광진구 광장동  393-16,0.25680622,1.5537612,92
서울특별시 광진구 광장동  393-17,0.28861505,1.5558743,92
서울특별시 광진구 광장동  393-2,0.25980148,1.5537226,92
서울특별시 광진구 광장동  393-20,0.2593329,1.5532281,92
서울특별시 광진구 광장동  393-21,0.25812727,1.5551574,92
서울특별시 광진구 광장동  393-23,0.2894761,1.5613012,92
서울특별시 광진구 광장동  393-24,0.2610128,1.5538193,92
서울특별시 광진구 광장동  393-25,0.26503485,1.5532882,92
서울특별시 광진구 광장동  393-26,0.25596753,1.5534724,92
서울특별시 광진구 광장동  393-3,0.31374016,1.552462,92
서울특별시 광진구 광장동  393-4,0.26673868,1.5584234,92
서울특별시 광진구 광장동  393-6,0.30036837,1.5531278,92
서울특별시 광진구 광장동  393-9,0.25871778,1.5533619,92
서울특별시 광진구 광장동  394-11,1.4304923,0.24166782,60
서울특별시 광진구 광장동  394-12,1.4306823,0.24323556,60
서울특별시 광진구 광장동  394-13,1.4241462,0.2534005,60
서울특별시 광진구 광장동  394-14,1.4260144,0.24723579,60
서울특별시 광진구 광장동  394-15,1.4311237,0.23600417,60
서울특별시 광진구 광장동  394-16,1.4224561,0.26056874,60
서울특별시 광진구 광장동  394-18,1.3541389,0.5195919,61
서울특별시 광진구 광장동  394-19,1.4161503,0.28218016,60
서울특별시 광진구 광장동  394-21,1.4004935,0.33767876,60
서울특별시 광진구 광장동  394-23,1.3851508,0.52848035,61
서울특별시 광진구 광장동  394-3,4.7460904,1.1034429,826
서울특별시 광진구 광장동  394-9,1.4112967,0.31965446,60
서울특별시 광진구 광장동  396-11,0.9117238,1.7902555,76
서울특별시 광진구 광장동  396-13,1.4451911,0.59123355,61
서울특별시 광진구 광장동  396-17,0.8689233,1.7935888,76
서울특별시 광진구 광장동  396-18,0.83449596,1.81694,76
서울특별시 광진구 광장동  396-8,0.8582414,1.8207701,76
서울특별시 광진구 광장동  396-9,0.84187806,1.8591592,76
서울특별시 광진구 광장동  401-16,4.411049,1.5493684,887
